"X","subbasin_no","Y","Y_cell","X_cell","GR_new","river"
5175,16,3195,36,58,3,NA
5175,16,3105,35,58,3,NA
5175,16,3015,34,58,3,NA
5175,16,2925,33,58,3,NA
5175,16,2835,32,58,3,NA
5175,7,2745,31,58,3,NA
5175,7,2655,30,58,3,NA
5175,7,2565,29,58,3,NA
5175,7,2475,28,58,3,NA
5175,4,2385,27,58,2,NA
5175,4,2295,26,58,2,NA
5175,4,2205,25,58,2,NA
5175,4,2115,24,58,2,NA
5175,4,2025,23,58,2,NA
5175,4,1935,22,58,2,NA
5175,4,1845,21,58,2,NA
5175,4,1755,20,58,2,NA
5175,4,1665,19,58,2,NA
5175,4,1575,18,58,2,NA
5175,4,1485,17,58,2,NA
5175,4,1395,16,58,2,NA
5175,4,1305,15,58,2,NA
5175,4,1215,14,58,2,NA
5175,4,1125,13,58,2,NA
5175,4,1035,12,58,2,NA
5175,4,945,11,58,2,NA
5175,4,855,10,58,2,1
5175,4,765,9,58,2,NA
5175,4,675,8,58,2,NA
5175,4,585,7,58,2,NA
5175,4,495,6,58,2,NA
5175,4,405,5,58,2,NA
5175,4,315,4,58,2,NA
5175,4,225,3,58,2,NA
5175,4,135,2,58,2,NA
5175,0,45,1,58,7,NA
5265,0,6255,70,59,7,NA
5265,0,6165,69,59,7,NA
5265,0,6075,68,59,7,NA
5265,0,5985,67,59,7,NA
5265,0,5895,66,59,7,NA
5265,0,5805,65,59,7,NA
5265,0,5715,64,59,7,NA
5265,0,5625,63,59,7,NA
5265,0,5535,62,59,7,NA
5265,0,5445,61,59,7,NA
5265,0,5355,60,59,7,NA
5265,23,5265,59,59,3,NA
5265,23,5175,58,59,3,NA
5265,23,5085,57,59,3,NA
5265,23,4995,56,59,3,NA
5265,23,4905,55,59,3,NA
5265,23,4815,54,59,3,NA
5265,16,4725,53,59,3,NA
5265,16,4635,52,59,3,NA
5265,16,4545,51,59,3,NA
5265,16,4455,50,59,3,NA
5265,16,4365,49,59,3,NA
5265,16,4275,48,59,3,NA
5265,16,4185,47,59,3,NA
5265,16,4095,46,59,3,NA
5265,16,4005,45,59,3,NA
5265,16,3915,44,59,3,NA
5265,16,3825,43,59,3,NA
5265,16,3735,42,59,3,1
5265,16,3645,41,59,3,NA
5265,16,3555,40,59,3,NA
5265,16,3465,39,59,3,NA
5265,16,3375,38,59,3,NA
5265,16,3285,37,59,3,NA
5265,16,3195,36,59,3,NA
5265,16,3105,35,59,3,NA
5265,16,3015,34,59,3,NA
5265,16,2925,33,59,3,NA
5265,16,2835,32,59,3,NA
5265,16,2745,31,59,3,NA
5265,7,2655,30,59,3,NA
5265,7,2565,29,59,3,NA
5265,7,2475,28,59,3,NA
5265,4,2385,27,59,2,NA
5265,4,2295,26,59,2,NA
5265,4,2205,25,59,2,NA
5265,4,2115,24,59,2,NA
5265,4,2025,23,59,2,NA
5265,4,1935,22,59,2,NA
5265,4,1845,21,59,2,NA
5265,4,1755,20,59,2,NA
5265,4,1665,19,59,2,NA
5265,4,1575,18,59,2,NA
5265,4,1485,17,59,2,NA
5265,4,1395,16,59,2,NA
5265,4,1305,15,59,2,NA
5265,4,1215,14,59,2,NA
5265,4,1125,13,59,2,NA
5265,4,1035,12,59,2,NA
5265,4,945,11,59,2,NA
5265,4,855,10,59,2,1
5265,4,765,9,59,2,1
5265,4,675,8,59,2,NA
5265,4,585,7,59,2,NA
5265,4,495,6,59,2,NA
5265,4,405,5,59,2,NA
5265,4,315,4,59,2,NA
5265,4,225,3,59,2,NA
5265,4,135,2,59,2,NA
5265,0,45,1,59,7,NA
5355,0,6255,70,60,7,NA
5355,0,6165,69,60,7,NA
5355,0,6075,68,60,7,NA
5355,0,5985,67,60,7,NA
5355,0,5895,66,60,7,NA
5355,0,5805,65,60,7,NA
5355,0,5715,64,60,7,NA
5355,0,5625,63,60,7,NA
5355,0,5535,62,60,7,NA
5355,0,5445,61,60,7,NA
5355,0,5355,60,60,7,NA
5355,0,5265,59,60,7,NA
5355,23,5175,58,60,3,NA
5355,23,5085,57,60,3,NA
5355,23,4995,56,60,3,NA
5355,23,4905,55,60,3,NA
5355,23,4815,54,60,3,NA
5355,16,4725,53,60,3,NA
5355,16,4635,52,60,3,NA
5355,16,4545,51,60,3,NA
5355,16,4455,50,60,3,NA
5355,16,4365,49,60,3,NA
5355,16,4275,48,60,3,NA
5355,16,4185,47,60,3,NA
5355,16,4095,46,60,3,NA
5355,16,4005,45,60,3,NA
5355,16,3915,44,60,3,NA
5355,16,3825,43,60,3,NA
5355,16,3735,42,60,3,1
5355,16,3645,41,60,3,NA
5355,16,3555,40,60,3,NA
5355,16,3465,39,60,3,NA
5355,16,3375,38,60,3,NA
5355,16,3285,37,60,3,NA
5355,16,3195,36,60,3,NA
5355,16,3105,35,60,3,NA
5355,16,3015,34,60,3,NA
5355,16,2925,33,60,3,NA
5355,16,2835,32,60,3,NA
5355,16,2745,31,60,3,NA
5355,7,2655,30,60,3,NA
5355,7,2565,29,60,3,NA
5355,7,2475,28,60,3,NA
5355,4,2385,27,60,2,NA
5355,4,2295,26,60,2,NA
5355,4,2205,25,60,2,NA
5355,4,2115,24,60,2,NA
5355,4,2025,23,60,2,NA
5355,4,1935,22,60,2,NA
5355,4,1845,21,60,2,NA
5355,4,1755,20,60,2,NA
5355,4,1665,19,60,2,NA
5355,4,1575,18,60,2,NA
5355,4,1485,17,60,2,NA
5355,4,1395,16,60,2,NA
5355,4,1305,15,60,2,NA
5355,4,1215,14,60,2,NA
5355,4,1125,13,60,2,NA
5355,4,1035,12,60,2,NA
5355,4,945,11,60,2,NA
5355,4,855,10,60,2,NA
5355,4,765,9,60,2,1
5355,4,675,8,60,2,NA
5355,4,585,7,60,2,NA
5355,4,495,6,60,2,NA
5355,4,405,5,60,2,NA
5355,4,315,4,60,2,NA
5355,4,225,3,60,2,NA
5355,4,135,2,60,2,NA
5355,0,45,1,60,7,NA
5445,0,6255,70,61,7,NA
5445,0,6165,69,61,7,NA
5445,0,6075,68,61,7,NA
5445,0,5985,67,61,7,NA
5445,0,5895,66,61,7,NA
5445,0,5805,65,61,7,NA
5445,0,5715,64,61,7,NA
5445,0,5625,63,61,7,NA
5445,0,5535,62,61,7,NA
5445,0,5445,61,61,7,NA
5445,0,5355,60,61,7,NA
5445,0,5265,59,61,7,NA
5445,23,5175,58,61,3,NA
5445,23,5085,57,61,3,NA
5445,23,4995,56,61,3,NA
5445,23,4905,55,61,3,NA
5445,23,4815,54,61,3,NA
5445,16,4725,53,61,3,NA
5445,15,4635,52,61,3,NA
5445,15,4545,51,61,3,NA
5445,15,4455,50,61,3,NA
5445,15,4365,49,61,3,NA
5445,15,4275,48,61,3,NA
5445,15,4185,47,61,3,NA
5445,15,4095,46,61,3,1
5445,15,4005,45,61,3,1
5445,15,3915,44,61,3,1
5445,15,3825,43,61,3,1
5445,16,3735,42,61,3,1
5445,16,3645,41,61,3,1
5445,16,3555,40,61,3,NA
5445,16,3465,39,61,3,NA
5445,16,3375,38,61,3,NA
5445,16,3285,37,61,3,NA
5445,16,3195,36,61,3,NA
5445,16,3105,35,61,3,NA
5445,16,3015,34,61,3,NA
5445,16,2925,33,61,3,NA
5445,16,2835,32,61,3,NA
5445,16,2745,31,61,3,NA
5445,7,2655,30,61,3,NA
5445,7,2565,29,61,3,NA
5445,7,2475,28,61,3,NA
5445,7,2385,27,61,3,NA
5445,7,2295,26,61,3,NA
5445,4,2205,25,61,2,NA
5445,4,2115,24,61,2,NA
5445,4,2025,23,61,2,NA
5445,4,1935,22,61,2,NA
5445,4,1845,21,61,2,NA
5445,4,1755,20,61,2,NA
5445,4,1665,19,61,2,NA
5445,4,1575,18,61,2,NA
5445,4,1485,17,61,2,NA
5445,4,1395,16,61,2,NA
5445,4,1305,15,61,2,NA
5445,4,1215,14,61,2,NA
5445,4,1125,13,61,2,NA
5445,4,1035,12,61,2,NA
5445,4,945,11,61,2,NA
5445,4,855,10,61,2,NA
5445,4,765,9,61,2,1
5445,4,675,8,61,2,NA
5445,4,585,7,61,2,NA
5445,4,495,6,61,2,NA
5445,4,405,5,61,2,NA
5445,4,315,4,61,2,NA
5445,4,225,3,61,2,NA
5445,4,135,2,61,2,NA
5445,0,45,1,61,7,NA
5535,0,6255,70,62,7,NA
5535,0,6165,69,62,7,NA
5535,0,6075,68,62,7,NA
5535,0,5985,67,62,7,NA
5535,0,5895,66,62,7,NA
5535,0,5805,65,62,7,NA
5535,0,5715,64,62,7,NA
5535,0,5625,63,62,7,NA
5535,0,5535,62,62,7,NA
5535,0,5445,61,62,7,NA
5535,0,5355,60,62,7,NA
5535,0,5265,59,62,7,NA
5535,23,5175,58,62,3,NA
5535,23,5085,57,62,3,NA
5535,23,4995,56,62,3,NA
5535,23,4905,55,62,3,NA
5535,15,4815,54,62,3,NA
5535,15,4725,53,62,3,NA
5535,15,4635,52,62,3,NA
5535,15,4545,51,62,3,NA
5535,15,4455,50,62,3,NA
5535,15,4365,49,62,3,NA
5535,15,4275,48,62,3,NA
5535,15,4185,47,62,3,NA
5535,15,4095,46,62,3,1
5535,15,4005,45,62,3,NA
5535,15,3915,44,62,3,NA
5535,16,3825,43,62,3,NA
5535,16,3735,42,62,3,NA
5535,16,3645,41,62,3,1
5535,16,3555,40,62,3,NA
5535,16,3465,39,62,3,NA
5535,16,3375,38,62,3,NA
5535,16,3285,37,62,3,NA
5535,16,3195,36,62,3,NA
5535,16,3105,35,62,3,NA
5535,16,3015,34,62,3,NA
5535,16,2925,33,62,3,NA
5535,3,2835,32,62,2,NA
5535,3,2745,31,62,2,NA
5535,3,2655,30,62,2,NA
5535,3,2565,29,62,2,NA
5535,7,2475,28,62,3,NA
5535,3,2385,27,62,2,NA
5535,3,2295,26,62,2,NA
5535,3,2205,25,62,2,NA
5535,3,2115,24,62,2,NA
5535,4,2025,23,62,2,NA
5535,4,1935,22,62,2,NA
5535,4,1845,21,62,2,NA
5535,4,1755,20,62,2,NA
5535,4,1665,19,62,2,NA
5535,4,1575,18,62,2,NA
5535,4,1485,17,62,2,NA
5535,4,1395,16,62,2,NA
5535,4,1305,15,62,2,NA
5535,4,1215,14,62,2,NA
5535,4,1125,13,62,2,NA
5535,4,1035,12,62,2,NA
5535,4,945,11,62,2,NA
5535,4,855,10,62,2,NA
5535,4,765,9,62,2,1
5535,4,675,8,62,2,NA
5535,4,585,7,62,2,NA
5535,4,495,6,62,2,NA
5535,4,405,5,62,2,NA
5535,4,315,4,62,2,NA
5535,4,225,3,62,2,NA
5535,4,135,2,62,2,NA
5535,0,45,1,62,7,NA
5625,0,6255,70,63,7,NA
5625,0,6165,69,63,7,NA
5625,0,6075,68,63,7,NA
5625,0,5985,67,63,7,NA
5625,0,5895,66,63,7,NA
5625,0,5805,65,63,7,NA
5625,0,5715,64,63,7,NA
5625,0,5625,63,63,7,NA
5625,0,5535,62,63,7,NA
5625,0,5445,61,63,7,NA
5625,0,5355,60,63,7,NA
5625,0,5265,59,63,7,NA
5625,0,5175,58,63,7,NA
5625,15,5085,57,63,3,NA
5625,15,4995,56,63,3,NA
5625,15,4905,55,63,3,NA
5625,15,4815,54,63,3,NA
5625,15,4725,53,63,3,NA
5625,15,4635,52,63,3,NA
5625,15,4545,51,63,3,NA
5625,15,4455,50,63,3,NA
5625,15,4365,49,63,3,NA
5625,15,4275,48,63,3,NA
5625,15,4185,47,63,3,NA
5625,15,4095,46,63,3,1
5625,15,4005,45,63,3,NA
5625,15,3915,44,63,3,NA
5625,16,3825,43,63,3,NA
5625,16,3735,42,63,3,NA
5625,16,3645,41,63,3,NA
5625,16,3555,40,63,3,NA
5625,16,3465,39,63,3,NA
5625,16,3375,38,63,3,NA
5625,16,3285,37,63,3,NA
5625,16,3195,36,63,3,NA
5625,16,3105,35,63,3,NA
5625,3,3015,34,63,2,NA
5625,3,2925,33,63,2,NA
5625,3,2835,32,63,2,NA
5625,3,2745,31,63,2,NA
5625,3,2655,30,63,2,NA
5625,3,2565,29,63,2,NA
5625,3,2475,28,63,2,NA
5625,3,2385,27,63,2,NA
5625,3,2295,26,63,2,NA
5625,3,2205,25,63,2,NA
5625,3,2115,24,63,2,NA
5625,3,2025,23,63,2,NA
5625,4,1935,22,63,2,NA
5625,4,1845,21,63,2,NA
5625,4,1755,20,63,2,NA
5625,4,1665,19,63,2,NA
5625,4,1575,18,63,2,NA
5625,4,1485,17,63,2,NA
5625,4,1395,16,63,2,NA
5625,4,1305,15,63,2,NA
5625,4,1215,14,63,2,NA
5625,4,1125,13,63,2,NA
5625,4,1035,12,63,2,NA
5625,4,945,11,63,2,NA
5625,4,855,10,63,2,NA
5625,4,765,9,63,2,1
5625,4,675,8,63,2,1
5625,4,585,7,63,2,NA
5625,4,495,6,63,2,NA
5625,4,405,5,63,2,NA
5625,4,315,4,63,2,NA
5625,4,225,3,63,2,NA
5625,4,135,2,63,2,NA
5625,0,45,1,63,7,NA
5715,0,6255,70,64,7,NA
5715,0,6165,69,64,7,NA
5715,0,6075,68,64,7,NA
5715,0,5985,67,64,7,NA
5715,0,5895,66,64,7,NA
5715,0,5805,65,64,7,NA
5715,0,5715,64,64,7,NA
5715,0,5625,63,64,7,NA
5715,0,5535,62,64,7,NA
5715,0,5445,61,64,7,NA
5715,0,5355,60,64,7,NA
5715,0,5265,59,64,7,NA
5715,0,5175,58,64,7,NA
5715,0,5085,57,64,7,NA
5715,15,4995,56,64,3,NA
5715,15,4905,55,64,3,NA
5715,15,4815,54,64,3,NA
5715,15,4725,53,64,3,NA
5715,15,4635,52,64,3,NA
5715,15,4545,51,64,3,NA
5715,15,4455,50,64,3,NA
5715,15,4365,49,64,3,NA
5715,15,4275,48,64,3,NA
5715,15,4185,47,64,3,NA
5715,15,4095,46,64,3,1
5715,15,4005,45,64,3,NA
5715,16,3915,44,64,3,NA
5715,16,3825,43,64,3,NA
5715,16,3735,42,64,3,NA
5715,16,3645,41,64,3,NA
5715,16,3555,40,64,3,NA
5715,16,3465,39,64,3,NA
5715,16,3375,38,64,3,NA
5715,16,3285,37,64,3,NA
5715,16,3195,36,64,3,NA
5715,3,3105,35,64,2,NA
5715,3,3015,34,64,2,NA
5715,3,2925,33,64,2,NA
5715,3,2835,32,64,2,NA
5715,3,2745,31,64,2,NA
5715,3,2655,30,64,2,NA
5715,3,2565,29,64,2,NA
5715,3,2475,28,64,2,NA
5715,3,2385,27,64,2,NA
5715,3,2295,26,64,2,NA
5715,3,2205,25,64,2,NA
5715,3,2115,24,64,2,NA
5715,3,2025,23,64,2,NA
5715,3,1935,22,64,2,NA
5715,4,1845,21,64,2,NA
5715,4,1755,20,64,2,NA
5715,4,1665,19,64,2,NA
5715,4,1575,18,64,2,NA
5715,4,1485,17,64,2,NA
5715,4,1395,16,64,2,NA
5715,4,1305,15,64,2,NA
5715,4,1215,14,64,2,NA
5715,4,1125,13,64,2,NA
5715,4,1035,12,64,2,NA
5715,4,945,11,64,2,NA
5715,4,855,10,64,2,NA
5715,4,765,9,64,2,NA
5715,4,675,8,64,2,1
5715,4,585,7,64,2,NA
5715,4,495,6,64,2,NA
5715,4,405,5,64,2,NA
5715,4,315,4,64,2,NA
5715,4,225,3,64,2,NA
5715,4,135,2,64,2,NA
5715,0,45,1,64,7,NA
5805,0,6255,70,65,7,NA
5805,0,6165,69,65,7,NA
5805,0,6075,68,65,7,NA
5805,0,5985,67,65,7,NA
5805,0,5895,66,65,7,NA
5805,0,5805,65,65,7,NA
5805,0,5715,64,65,7,NA
5805,0,5625,63,65,7,NA
5805,0,5535,62,65,7,NA
5805,0,5445,61,65,7,NA
5805,0,5355,60,65,7,NA
5805,0,5265,59,65,7,NA
5805,0,5175,58,65,7,NA
5805,15,5085,57,65,3,NA
5805,15,4995,56,65,3,NA
5805,15,4905,55,65,3,NA
5805,15,4815,54,65,3,NA
5805,15,4725,53,65,3,NA
5805,15,4635,52,65,3,NA
5805,15,4545,51,65,3,NA
5805,15,4455,50,65,3,NA
5805,15,4365,49,65,3,NA
5805,15,4275,48,65,3,NA
5805,15,4185,47,65,3,NA
5805,15,4095,46,65,3,NA
5805,16,4005,45,65,3,NA
5805,16,3915,44,65,3,NA
5805,16,3825,43,65,3,NA
5805,16,3735,42,65,3,NA
5805,16,3645,41,65,3,NA
5805,16,3555,40,65,3,NA
5805,16,3465,39,65,3,NA
5805,16,3375,38,65,3,NA
5805,16,3285,37,65,3,NA
5805,16,3195,36,65,3,NA
5805,3,3105,35,65,2,NA
5805,3,3015,34,65,2,NA
5805,3,2925,33,65,2,NA
5805,3,2835,32,65,2,NA
5805,3,2745,31,65,2,NA
5805,3,2655,30,65,2,NA
5805,3,2565,29,65,2,NA
5805,3,2475,28,65,2,NA
5805,3,2385,27,65,2,NA
5805,3,2295,26,65,2,NA
5805,3,2205,25,65,2,NA
5805,3,2115,24,65,2,NA
5805,3,2025,23,65,2,NA
5805,3,1935,22,65,2,NA
5805,3,1845,21,65,2,NA
5805,3,1755,20,65,2,NA
5805,3,1665,19,65,2,NA
5805,4,1575,18,65,2,NA
5805,4,1485,17,65,2,NA
5805,4,1395,16,65,2,NA
5805,4,1305,15,65,2,NA
5805,4,1215,14,65,2,NA
5805,4,1125,13,65,2,NA
5805,4,1035,12,65,2,NA
5805,4,945,11,65,2,NA
5805,4,855,10,65,2,NA
5805,4,765,9,65,2,1
5805,4,675,8,65,2,1
5805,4,585,7,65,2,NA
5805,4,495,6,65,2,NA
5805,4,405,5,65,2,NA
5805,4,315,4,65,2,NA
5805,4,225,3,65,2,NA
5805,4,135,2,65,2,NA
5805,0,45,1,65,7,NA
5895,0,6255,70,66,7,NA
5895,0,6165,69,66,7,NA
5895,0,6075,68,66,7,NA
5895,0,5985,67,66,7,NA
5895,0,5895,66,66,7,NA
5895,0,5805,65,66,7,NA
5895,0,5715,64,66,7,NA
5895,0,5625,63,66,7,NA
5895,0,5535,62,66,7,NA
5895,0,5445,61,66,7,NA
5895,0,5355,60,66,7,NA
5895,0,5265,59,66,7,NA
5895,0,5175,58,66,7,NA
5895,15,5085,57,66,3,NA
5895,15,4995,56,66,3,NA
5895,15,4905,55,66,3,NA
5895,15,4815,54,66,3,NA
5895,15,4725,53,66,3,NA
5895,15,4635,52,66,3,NA
5895,15,4545,51,66,3,NA
5895,15,4455,50,66,3,NA
5895,15,4365,49,66,3,NA
5895,15,4275,48,66,3,NA
5895,15,4185,47,66,3,NA
5895,16,4095,46,66,3,NA
5895,16,4005,45,66,3,NA
5895,16,3915,44,66,3,NA
5895,16,3825,43,66,3,NA
5895,16,3735,42,66,3,NA
5895,16,3645,41,66,3,NA
5895,16,3555,40,66,3,NA
5895,16,3465,39,66,3,NA
5895,16,3375,38,66,3,NA
5895,16,3285,37,66,3,NA
5895,16,3195,36,66,3,NA
5895,3,3105,35,66,2,NA
5895,3,3015,34,66,2,NA
5895,3,2925,33,66,2,NA
5895,3,2835,32,66,2,NA
5895,3,2745,31,66,2,NA
5895,3,2655,30,66,2,NA
5895,3,2565,29,66,2,NA
5895,3,2475,28,66,2,NA
5895,3,2385,27,66,2,NA
5895,3,2295,26,66,2,NA
5895,3,2205,25,66,2,NA
5895,3,2115,24,66,2,NA
5895,3,2025,23,66,2,NA
5895,3,1935,22,66,2,NA
5895,3,1845,21,66,2,NA
5895,3,1755,20,66,2,NA
5895,3,1665,19,66,2,NA
5895,4,1575,18,66,2,NA
5895,4,1485,17,66,2,NA
5895,4,1395,16,66,2,NA
5895,4,1305,15,66,2,NA
5895,4,1215,14,66,2,NA
5895,4,1125,13,66,2,NA
5895,4,1035,12,66,2,NA
5895,4,945,11,66,2,NA
5895,4,855,10,66,2,1
5895,4,765,9,66,2,1
5895,4,675,8,66,2,NA
5895,4,585,7,66,2,NA
5895,4,495,6,66,2,NA
5895,4,405,5,66,2,NA
5895,4,315,4,66,2,NA
5895,4,225,3,66,2,NA
5895,4,135,2,66,2,NA
5895,0,45,1,66,7,NA
5985,0,6255,70,67,7,NA
5985,0,6165,69,67,7,NA
5985,0,6075,68,67,7,NA
5985,0,5985,67,67,7,NA
5985,0,5895,66,67,7,NA
5985,0,5805,65,67,7,NA
5985,0,5715,64,67,7,NA
5985,0,5625,63,67,7,NA
5985,0,5535,62,67,7,NA
5985,0,5445,61,67,7,NA
5985,0,5355,60,67,7,NA
5985,0,5265,59,67,7,NA
5985,0,5175,58,67,7,NA
5985,15,5085,57,67,3,NA
5985,15,4995,56,67,3,NA
5985,15,4905,55,67,3,NA
5985,15,4815,54,67,3,NA
5985,15,4725,53,67,3,NA
5985,15,4635,52,67,3,NA
5985,15,4545,51,67,3,NA
5985,15,4455,50,67,3,NA
5985,15,4365,49,67,3,NA
5985,15,4275,48,67,3,NA
5985,15,4185,47,67,3,NA
5985,16,4095,46,67,3,NA
5985,16,4005,45,67,3,NA
5985,16,3915,44,67,3,NA
5985,16,3825,43,67,3,NA
5985,16,3735,42,67,3,NA
5985,16,3645,41,67,3,NA
5985,16,3555,40,67,3,NA
5985,16,3465,39,67,3,NA
5985,16,3375,38,67,3,NA
5985,16,3285,37,67,3,NA
5985,3,3195,36,67,2,NA
5985,3,3105,35,67,2,NA
5985,3,3015,34,67,2,NA
5985,3,2925,33,67,2,NA
5985,3,2835,32,67,2,NA
5985,3,2745,31,67,2,NA
5985,3,2655,30,67,2,NA
5985,3,2565,29,67,2,1
5985,3,2475,28,67,2,NA
5985,3,2385,27,67,2,NA
5985,3,2295,26,67,2,NA
5985,3,2205,25,67,2,NA
5985,3,2115,24,67,2,NA
5985,3,2025,23,67,2,NA
5985,3,1935,22,67,2,NA
5985,3,1845,21,67,2,NA
5985,3,1755,20,67,2,NA
5985,3,1665,19,67,2,NA
5985,4,1575,18,67,2,NA
5985,4,1485,17,67,2,NA
5985,4,1395,16,67,2,NA
5985,4,1305,15,67,2,NA
5985,4,1215,14,67,2,NA
5985,4,1125,13,67,2,NA
5985,4,1035,12,67,2,NA
5985,4,945,11,67,2,NA
5985,4,855,10,67,2,1
5985,4,765,9,67,2,NA
5985,4,675,8,67,2,NA
5985,4,585,7,67,2,NA
5985,4,495,6,67,2,NA
5985,4,405,5,67,2,NA
5985,4,315,4,67,2,NA
5985,4,225,3,67,2,NA
5985,4,135,2,67,2,NA
5985,0,45,1,67,7,NA
6075,0,6255,70,68,7,NA
6075,0,6165,69,68,7,NA
6075,0,6075,68,68,7,NA
6075,0,5985,67,68,7,NA
6075,0,5895,66,68,7,NA
6075,0,5805,65,68,7,NA
6075,0,5715,64,68,7,NA
6075,0,5625,63,68,7,NA
6075,0,5535,62,68,7,NA
6075,0,5445,61,68,7,NA
6075,0,5355,60,68,7,NA
6075,0,5265,59,68,7,NA
6075,0,5175,58,68,7,NA
6075,15,5085,57,68,3,NA
6075,24,4995,56,68,7,NA
6075,24,4905,55,68,7,NA
6075,15,4815,54,68,3,NA
6075,15,4725,53,68,3,NA
6075,15,4635,52,68,3,NA
6075,15,4545,51,68,3,NA
6075,15,4455,50,68,3,NA
6075,15,4365,49,68,3,NA
6075,15,4275,48,68,3,NA
6075,15,4185,47,68,3,NA
6075,16,4095,46,68,3,NA
6075,16,4005,45,68,3,NA
6075,16,3915,44,68,3,NA
6075,16,3825,43,68,3,NA
6075,16,3735,42,68,3,NA
6075,16,3645,41,68,3,NA
6075,16,3555,40,68,3,NA
6075,16,3465,39,68,3,NA
6075,16,3375,38,68,3,NA
6075,16,3285,37,68,3,NA
6075,3,3195,36,68,2,NA
6075,3,3105,35,68,2,NA
6075,3,3015,34,68,2,NA
6075,3,2925,33,68,2,NA
6075,3,2835,32,68,2,NA
6075,3,2745,31,68,2,NA
6075,3,2655,30,68,2,NA
6075,3,2565,29,68,2,1
6075,3,2475,28,68,2,1
6075,3,2385,27,68,2,1
6075,3,2295,26,68,2,1
6075,3,2205,25,68,2,1
6075,3,2115,24,68,2,1
6075,3,2025,23,68,2,1
6075,3,1935,22,68,2,1
6075,3,1845,21,68,2,NA
6075,3,1755,20,68,2,NA
6075,3,1665,19,68,2,NA
6075,3,1575,18,68,2,NA
6075,4,1485,17,68,2,NA
6075,4,1395,16,68,2,NA
6075,4,1305,15,68,2,NA
6075,4,1215,14,68,2,NA
6075,4,1125,13,68,2,NA
6075,4,1035,12,68,2,NA
6075,4,945,11,68,2,1
6075,4,855,10,68,2,1
6075,4,765,9,68,2,NA
6075,4,675,8,68,2,NA
6075,4,585,7,68,2,NA
6075,4,495,6,68,2,NA
6075,4,405,5,68,2,NA
6075,4,315,4,68,2,NA
6075,4,225,3,68,2,NA
6075,4,135,2,68,2,NA
6075,0,45,1,68,7,NA
6165,0,6255,70,69,7,NA
6165,0,6165,69,69,7,NA
6165,0,6075,68,69,7,NA
6165,0,5985,67,69,7,NA
6165,0,5895,66,69,7,NA
6165,0,5805,65,69,7,NA
6165,0,5715,64,69,7,NA
6165,0,5625,63,69,7,NA
6165,0,5535,62,69,7,NA
6165,0,5445,61,69,7,NA
6165,0,5355,60,69,7,NA
6165,0,5265,59,69,7,NA
6165,0,5175,58,69,7,NA
6165,0,5085,57,69,7,NA
6165,24,4995,56,69,7,NA
6165,24,4905,55,69,7,NA
6165,24,4815,54,69,7,NA
6165,24,4725,53,69,7,NA
6165,15,4635,52,69,3,NA
6165,15,4545,51,69,3,NA
6165,15,4455,50,69,3,NA
6165,15,4365,49,69,3,NA
6165,15,4275,48,69,3,NA
6165,15,4185,47,69,3,NA
6165,16,4095,46,69,3,NA
6165,16,4005,45,69,3,NA
6165,16,3915,44,69,3,NA
6165,16,3825,43,69,3,NA
6165,16,3735,42,69,3,NA
6165,16,3645,41,69,3,NA
6165,16,3555,40,69,3,NA
6165,16,3465,39,69,3,NA
6165,16,3375,38,69,3,NA
6165,16,3285,37,69,3,NA
6165,3,3195,36,69,2,NA
6165,3,3105,35,69,2,NA
6165,3,3015,34,69,2,NA
6165,3,2925,33,69,2,NA
6165,3,2835,32,69,2,NA
6165,3,2745,31,69,2,NA
6165,3,2655,30,69,2,NA
6165,3,2565,29,69,2,NA
6165,3,2475,28,69,2,NA
6165,3,2385,27,69,2,NA
6165,3,2295,26,69,2,NA
6165,3,2205,25,69,2,NA
6165,3,2115,24,69,2,NA
6165,3,2025,23,69,2,NA
6165,3,1935,22,69,2,1
6165,3,1845,21,69,2,1
6165,3,1755,20,69,2,1
6165,3,1665,19,69,2,NA
6165,3,1575,18,69,2,NA
6165,4,1485,17,69,2,NA
6165,4,1395,16,69,2,NA
6165,4,1305,15,69,2,NA
6165,4,1215,14,69,2,NA
6165,4,1125,13,69,2,NA
6165,4,1035,12,69,2,1
6165,4,945,11,69,2,1
6165,4,855,10,69,2,1
6165,4,765,9,69,2,NA
6165,4,675,8,69,2,NA
6165,4,585,7,69,2,NA
6165,4,495,6,69,2,NA
6165,4,405,5,69,2,NA
6165,4,315,4,69,2,NA
6165,4,225,3,69,2,NA
6165,0,135,2,69,7,NA
6165,0,45,1,69,7,NA
6255,0,6255,70,70,7,NA
6255,0,6165,69,70,7,NA
6255,0,6075,68,70,7,NA
6255,0,5985,67,70,7,NA
6255,0,5895,66,70,7,NA
6255,0,5805,65,70,7,NA
6255,0,5715,64,70,7,NA
6255,0,5625,63,70,7,NA
6255,0,5535,62,70,7,NA
6255,0,5445,61,70,7,NA
6255,0,5355,60,70,7,NA
6255,0,5265,59,70,7,NA
6255,0,5175,58,70,7,NA
6255,24,5085,57,70,7,NA
6255,24,4995,56,70,7,NA
6255,24,4905,55,70,7,NA
6255,24,4815,54,70,7,NA
6255,24,4725,53,70,7,NA
6255,24,4635,52,70,7,NA
6255,15,4545,51,70,3,NA
6255,15,4455,50,70,3,NA
6255,15,4365,49,70,3,NA
6255,15,4275,48,70,3,NA
6255,15,4185,47,70,3,NA
6255,16,4095,46,70,3,NA
